PostId,PostTypeId,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,ParentId,AcceptedAnswerId,Title,TagName
"70454201","1","2021-12-22 19:28:57","1","161","1","0","","","","Gitlab Flask Page: Problems with installing python GDAL package for Frozen Flask Application with .gitlab-ci.yml file","gitlab-ci"
"70454446","1","2021-12-22 19:54:02","0","64","1","2","","","","Backing up Jenkins FreeStyle jobs","jenkins"
"70454537","1","2021-12-22 20:03:36","-1","3187","2","1","","","","Adding SSL Certificate to azure bicep resource Code","azure-devops"
"70454734","1","2021-12-22 20:27:17","5","1130","2","0","","","70498336","Jenkins log4j vulnerability testing from pipeline job","jenkins"
"70454834","1","2021-12-22 20:37:47","2","921","1","5","","","","Calling secrets with the same name but from different environments in GitHub","github-actions"
"70455395","1","2021-12-22 21:38:16","18","10798","2","0","","","","PHPUnit Cannot acquire reference to $GLOBALS","github-actions"
"70455538","1","2021-12-22 21:55:51","0","1067","2","0","","","","Azure DevOps Bulk Updating a Custom Field","azure-devops"
"70455939","1","2021-12-22 22:50:34","7","12974","3","0","","","70455940","How to send notification to Telegram from GitLab pipeline?","gitlab-ci"
"70456385","1","2021-12-23 00:05:05","0","1103","1","4","","","70456613","How to publish changes to Docker images using Github Actions","github-actions"
"70456794","1","2021-12-23 01:27:09","1","1199","1","0","","","70463278","Cypress build error in Azure pipeline: Cannot find module '@cypress/code-coverage/task'","azure-devops"
"70456994","1","2021-12-23 02:04:01","0","130","1","2","","","","How to reset password on Jenkins War Ubuntu 20.04 (Azure VM)","jenkins"
"70458458","1","2021-12-23 06:31:50","6","22207","1","6","","","70491408","How do I simply run a python script from github repo with actions","github-actions"
"70459146","1","2021-12-23 07:51:00","1","1499","1","1","","","70461888","Jenkins ""unable to resolve class Declarative"" error when building Python script","jenkins"
"70459293","1","2021-12-23 08:07:42","2","1501","1","0","","","","MSBuild not copying files to the publish folder?","jenkins"
"70459461","1","2021-12-23 08:27:15","1","820","1","3","","","70504023","Calculate elapsed time for a task in azure pipeline using inline PowerShell tasks","azure-devops"
"70459739","1","2021-12-23 08:56:58","0","1549","0","2","","","","Python Code to run Azure Devops Pipelines","azure-devops"
"70459818","1","2021-12-23 09:05:27","-1","1052","1","11","","","70464699","Git add and commit with Python script running on GitHub Actions","github-actions"
"70460056","1","2021-12-23 09:25:58","1","363","2","0","","","","Is it possible to use condition for Azure Pipeline Service Containers?","azure-devops"
"70460081","1","2021-12-23 09:28:47","3","1588","1","0","","","70462204","Get error x509 in release job in my local gitlab pipeline","gitlab-ci"
"70460282","1","2021-12-23 09:46:08","1","2601","1","0","","","70461301","Use if conditions inside a loop in Azure DevOps pipelines","azure-devops"
"70460952","1","2021-12-23 10:39:05","1","730","1","0","","","","Jenkins pre-build bash script before ""Source Code Management""","jenkins"
"70461134","1","2021-12-23 10:54:59","4","11364","2","1","","","","Azure CLI 2.x is not installed on this machine","azure-devops"
"70461246","1","2021-12-23 11:05:35","1","155","1","3","","","70463313","workflow_run not working for more than 4 subsequent runs","github-actions"
"70461411","1","2021-12-23 11:18:41","0","3100","1","3","","","70472389","error while creating aks kubernetes cluster using azure devops : Failure sending request: StatusCode=400 -- Original Error: Code=""QuotaExceeded""","azure-devops"
"70461918","1","2021-12-23 12:04:14","2","3428","1","4","","","70462487","Is it possible in Azure Release pipeline to clone a Git repo from another team project?","azure-devops"
"70462248","1","2021-12-23 12:38:28","0","623","1","0","","","","Sematic release failing in gitlab ci for large number of commits","gitlab-ci"
"70462308","1","2021-12-23 12:44:55","1","303","1","0","","","","error in running the job using gitlab runner","gitlab-ci"
"70463194","1","2021-12-23 14:03:50","8","2536","2","1","","","","Provide arguments to docker container in composite GitHub action","github-actions"
"70463223","1","2021-12-23 14:06:49","0","117","0","3","","","","Can we add windows 2019 as agent node in Jenkins 1.596.2. Is it compatible?","jenkins"
"70463471","1","2021-12-23 14:29:01","1","894","4","0","","","70482013","How can i know that a pipeline is using a microsoft hosted agent when running a pipeline?","azure-devops"
"70464316","1","2021-12-23 15:40:02","0","578","1","0","","","70464539","Mirror of gitlab registry for Asia","gitlab-ci"
"70464802","1","2021-12-23 16:22:26","2","2503","1","0","","","70468321","Only show critical errors of NPM audit on Azure Pipeline build","azure-devops"
"70464853","1","2021-12-23 16:26:45","1","552","1","1","","","","Disable script from git SCM changelog in Jenkins pipeline job","jenkins"
"70465073","1","2021-12-23 16:47:27","1","2063","1","2","","","","Install mysql-client on GitHub actions Ubuntu 20.04","github-actions"
"70465221","1","2021-12-23 16:59:36","1","43","0","3","","","","Error while downloading directory in shell script","jenkins"
"70467409","1","2021-12-23 21:11:34","3","682","1","2","","","","GitHub Actions -- mark intentionally failed runs as success","github-actions"
"70468646","1","2021-12-24 00:47:00","-3","888","1","0","","","","Python script which stop start virtual machines by labels on GCP based on scheduler","github-actions"
"70469543","1","2021-12-24 04:24:11","0","634","0","6","","","","How to find the users who haven't logged in Jenkins from past 1 year by using Groovy script?","jenkins"
"70469596","1","2021-12-24 04:36:24","1","271","0","0","","","","deploy-manifest action has failed with the error mentioned in the summary","github-actions"
"70469628","1","2021-12-24 04:43:13","1","343","0","1","","","","Access Docker container env variables from Gitlab pipeline","gitlab-ci"
"70469759","1","2021-12-24 05:08:57","1","4513","0","7","","","","Gitlab Pipeline getting skipped","gitlab-ci"
"70470337","1","2021-12-24 06:57:56","0","253","0","4","","","","Jenkins cant run my test properly,throws errors","jenkins"
"70472334","1","2021-12-24 11:18:09","3","1922","1","0","","","70472390","Ignore Flake8 ""Line too long"" error in gitlab CI","gitlab-ci"
"70472336","1","2021-12-24 11:18:10","2","846","1","0","","","74437587","Understanding Jenkins: does Jenkins Agent nodes require the same environment as controller node? How exactly does agent works?","jenkins"
"70472873","1","2021-12-24 12:24:12","2","460","1","0","","","","Specify custom docker socket address when using k3d?","gitlab-ci"
"70473108","1","2021-12-24 12:51:22","1","587","0","0","","","","Validating Jenkinsfiles within a Jenkinsfile","jenkins"
"70473527","1","2021-12-24 13:46:41","0","531","2","1","","","","Azure Devops If condition not matching","azure-devops"
"70473645","1","2021-12-24 13:59:55","0","253","1","4","","","70521997","Not able to deploy terraform resource""azurerm_network_interface.main"" using azure pipelines","azure-devops"
"70474396","1","2021-12-24 15:28:57","1","1059","1","1","","","","azure devops: How to end a build successfully with warnings when a step fails","azure-devops"
"70474850","1","2021-12-24 16:21:42","0","381","1","1","","","","How to align text to left on Jenkins","jenkins"
"70475238","1","2021-12-24 17:19:34","0","257","1","3","","","","Connect to vm with run pwsh on target machine task and getting error ""The SSL certificate contains a common name that does not match the hostname""","azure-devops"
"70476273","1","2021-12-24 20:14:26","0","88","0","6","","","","Why does `require` work locally but not in CI?","github-actions"
"70476352","1","2021-12-24 20:31:14","0","788","1","0","","","70477811","Add image tag to kubernetes manifest with Jenkins","jenkins"
"70476383","1","2021-12-24 20:38:34","0","56","0","6","","","","bash script fails even if added ""|| true"" after git merge command","gitlab-ci"
"70478320","1","2021-12-25 06:19:23","16","13144","2","1","","","70478511","GitHub Actions Ignore Certain Files Inside a Directory","github-actions"
"70479409","1","2021-12-25 10:34:06","1","719","1","0","","","70479727","trigger pipeline job from jenkins pipeline script","jenkins"
"70479805","1","2021-12-25 11:48:02","1","2023","2","0","","","70488987","How to extend template script?","gitlab-ci"
"70480421","1","2021-12-25 13:43:14","2","2433","1","4","","","70542475","Is it possible to automate .Net assembly versioning using semantic-release?","github-actions"
"70481928","1","2021-12-25 18:20:50","0","129","0","3","","","","Spring Boot Application not configuring datasource through CircleCi","circleci"
"70482693","1","2021-12-25 20:59:38","0","72","1","1","","","70482717","What are these called on github?","github-actions"
"70483433","1","2021-12-25 23:39:52","1","533","0","2","","","","How to use the Github cache action in a containerized workflow?","github-actions"
"70483630","1","2021-12-26 00:51:24","4","2137","2","2","","","70485135","GitHub action failed at npm ci","github-actions"
"70483902","1","2021-12-26 02:38:29","15","26464","3","1","","","","How to actually clean up the repository on self-hosted runner after GitHub Actions completes?","github-actions"
"70484796","1","2021-12-26 07:14:05","0","37","0","2","","","","Merging various Groovy files of Jenkins shared library in a single","jenkins"
"70485037","1","2021-12-26 08:11:16","2","1064","1","4","","","","GitLab job randomly failing with Selenium showing white screen","gitlab-ci"
"70486928","1","2021-12-26 13:47:03","1","116","0","0","","","","Terraform ignore parallelism flag when running through Jenkins","jenkins"
"70487548","1","2021-12-26 15:14:47","0","1882","0","3","","","","Error: ssh_askpass: exec(/usr/bin/ssh-askpass): No such file or directory in Jenkins","jenkins"
"70487842","1","2021-12-26 15:57:21","1","4612","1","1","","","70628819","How to achieve true zero downtime deployment in Azure App Service","azure-devops"
"70488577","1","2021-12-26 17:41:13","0","197","0","4","","","","Github Actions and Docker Image OS mismatch","github-actions"
"70489411","1","2021-12-26 19:55:39","0","210","1","0","","","","Circle Ci loop on cdk destroy","circleci"
"70489725","1","2021-12-26 20:44:29","6","1066","1","0","","","","Why Cypress service is failing?","gitlab-ci"
"70489875","1","2021-12-26 21:06:58","0","165","1","0","","","","Finding modified files in a GitHub PR (ambigious argument with git command)","github-actions"
"70489882","1","2021-12-26 21:08:28","0","2741","0","4","","","","how to specify arguments like --tls-verify=false on Jenkins Docker withRegistry","jenkins"
"70490554","1","2021-12-26 23:30:58","4","715","1","2","","","70495386","GitHub Actions - How to trigger a run on push to branch A OR push to specific path in branch B","github-actions"
"70492548","1","2021-12-27 07:05:34","1","658","0","0","","","","Facing issues running lerna commands in jenkins pipeline","jenkins"
"70492802","1","2021-12-27 07:38:57","2","503","1","0","","","","Intermittent git connectivity issue while checking out GIT code from jenkins","jenkins"
"70493825","1","2021-12-27 09:38:34","0","626","0","3","","","","selenium webdriver - enable cookies","azure-devops"
"70494096","1","2021-12-27 10:09:52","1","963","1","0","","","70506899","Jenkinsfile on multibranch pipeline cron","jenkins"
"70494429","1","2021-12-27 10:42:06","0","44","1","0","","","","Where I can select from which field I want to calculate Work Details","azure-devops"
"70494974","1","2021-12-27 11:37:29","0","406","1","2","","","","Limit the number of builds stored in Artifactory","jenkins"
"70495135","1","2021-12-27 11:52:35","1","154","0","0","","","","How to collect and improve Jenkins Pipeline Groovy jobs performance (threads, resources, unreleased memory)","jenkins"
"70495348","1","2021-12-27 12:14:02","1","1308","3","0","","","75401624","GitLab: How to use !reference tag in the presence of yaml-checkers","gitlab-ci"
"70495596","1","2021-12-27 12:38:14","0","15044","1","0","","","","GitLab: use `extends` in `variables`","gitlab-ci"
"70496167","1","2021-12-27 13:32:29","1","1853","1","3","","","","Why does my workflow not run on branch push, despite push on that branch and workflow triggers","github-actions"
"70496802","1","2021-12-27 14:30:00","17","4180","1","0","","","70496871","what the meaning of the character '|' after 'run: ' in the yml file of github action?","github-actions"
"70497374","1","2021-12-27 15:26:28","0","259","1","2","","","70505332","Gitlab-CI Laravel unit testing fails online but works locally","gitlab-ci"
"70497968","1","2021-12-27 16:24:46","0","447","1","0","","","","How to run call a sharedlibrary pipeline inside another pipline?","jenkins"
"70498372","1","2021-12-27 17:04:13","8","5205","1","0","","","70511895","rules:changes always evaluates as true in MR pipeline","gitlab-ci"
"70498429","1","2021-12-27 17:09:38","0","1056","1","3","","","70507220","Do i have to use ""call{}"" in a shared library when using it in a Jenkins pipeline?","jenkins"
"70499102","1","2021-12-27 18:24:25","0","802","2","0","","","70500048","Compare two lists in jenkins pipeline","jenkins"
"70499794","1","2021-12-27 19:47:35","2","5429","1","2","","","70501906","Using github actions to create a folder and upload it to a destination","github-actions"
"70499982","1","2021-12-27 20:11:29","0","315","0","3","","","","Unable to login to Docker from Jenkins environment","jenkins"
"70499991","1","2021-12-27 20:12:13","18","10473","5","5","","","70504212","Cannot connect Azure DevOps organization to Azure Active Directory","azure-devops"
"70501393","1","2021-12-27 23:27:13","0","243","1","2","","","","Is there a way to hide forks in Azure Devops repos?","azure-devops"
"70501445","1","2021-12-27 23:36:25","0","110","1","0","","","","Unable to mount file on windows from Azure","azure-devops"
"70502335","1","2021-12-28 02:49:06","0","218","0","4","","","","Unable to download artifact from private network nexus repo","jenkins"
"70502563","1","2021-12-28 03:41:27","4","2838","1","6","","","","How can we get the ""inputs"" context from within a javascript GitHub action?","github-actions"
"70502719","1","2021-12-28 04:12:38","1","214","0","1","","","","Issues with multiple GitHub self-runners on the same server","github-actions"
"70503600","1","2021-12-28 06:42:16","0","278","1","0","","","","Github action failing react test, running locally","github-actions"
"70503646","1","2021-12-28 06:48:44","0","2402","1","0","","","","How to pass jenkins passwords into ansible playbook via pipeline","jenkins"
"70505232","1","2021-12-28 09:37:35","0","407","1","0","","","70505977","GitHub Actions returns An HTTP protocol error occurred: statusCode = 400 on posting slack notification","github-actions"
"70505553","1","2021-12-28 10:07:49","0","1059","1","3","","","","Azure DevOps agent pool used by my pipeline","azure-devops"
"70506141","1","2021-12-28 11:05:07","0","1416","0","2","","","","Issue when reading yaml from jenkins pipeline - Could not determine a constructor for the tag !Ref","jenkins"
"70506673","1","2021-12-28 11:52:48","0","51","0","2","","","","Is it possible to ""su"" to a user from only a specific user without password?","jenkins"
"70506674","1","2021-12-28 11:52:58","2","703","0","2","","","","Cannot install psycopg2 with Github Actions due to distutils","github-actions"
"70507299","1","2021-12-28 12:47:31","0","255","1","0","","","","Cannot checkout from svn using Jenkins on Docker with Host Mounted Volume","jenkins"
"70507306","1","2021-12-28 12:48:19","1","824","1","0","","","70508344","Cannot push Docker images to GCP from Github Action","github-actions"
"70508189","1","2021-12-28 14:07:55","0","1588","1","0","","","","How to delete post build tangling docker images from Jenkins build file or bash script?","jenkins"
"70508378","1","2021-12-28 14:23:13","2","337","1","2","","","","Firefox headless not working as expected on azure devops raising NoSuchElementException","azure-devops"
"70508963","1","2021-12-28 15:13:53","0","732","2","1","","","","Azure DevOps environment with private EKS cluster","azure-devops"
"70509464","1","2021-12-28 15:57:22","0","231","0","3","","","","Ansible copies private key to the remote dest host","jenkins"
"70509762","1","2021-12-28 16:23:57","0","898","1","0","","","70510528","AKS how to create pod configuration settings and secrets efficiently","azure-devops"
"70511513","1","2021-12-28 19:13:42","0","1799","2","2","","","70535596","Azure graph query to fetch VM Name and Private IP address","azure-devops"
"70511815","1","2021-12-28 19:47:24","0","388","1","2","","","","Display Jenkins pipeline stage as failed without failing the whole job","jenkins"
"70513463","1","2021-12-28 23:04:36","5","325","0","7","","","","Docker cache odd behaviour for pip install","github-actions"
"70513569","1","2021-12-28 23:20:41","1","423","0","4","","","","Differences between test results in GitHub actions and local run","github-actions"
"70513957","1","2021-12-29 00:24:34","0","1194","1","0","","","","Is there a different way to pass Azure DevOps parameters to its child pipelines?","azure-devops"
"70514932","1","2021-12-29 03:49:10","0","414","1","0","","","","Automating a PR merge followed by opening a new PR","github-actions"
"70515210","1","2021-12-29 04:44:03","4","6196","1","0","","","70515288","Can I use a github action to rename a file?","github-actions"
"70517038","1","2021-12-29 08:43:11","0","278","0","2","","","","Getting No compiler is provided in this environment. Perhaps you are running on a JRE rather than a JDK? error while running code using azure devops","azure-devops"
"70517136","1","2021-12-29 08:53:40","10","6133","3","0","","","","GitLab: extend `!reference` with extra values in `variables`","gitlab-ci"
"70517177","1","2021-12-29 08:57:33","1","59","0","1","","","","GitHub Action (worfklow) trigger on repository creation","github-actions"
"70518008","1","2021-12-29 10:15:10","1","1013","2","4","","","","The SECRET_KEY setting must not be empty. Django docker","travis-ci"
"70518148","1","2021-12-29 10:29:43","2","839","1","0","","","70519386","cypress command returns error in pipeline","github-actions"
"70518264","1","2021-12-29 10:40:40","0","601","1","0","","","70518436","Jenkins does not set pruneTags option to true","jenkins"
"70519092","1","2021-12-29 11:58:01","0","149","1","0","","","","does gitlab provides any pre-defined URLs/endpoints for webhooks","gitlab-ci"
"70519378","1","2021-12-29 12:25:43","-3","3694","1","0","","","","Error in copying SSH key in clipboard by cmd","gitlab-ci"
"70519654","1","2021-12-29 12:49:38","0","706","1","1","","","70562070","Azure Terraform Unable to Set secret in KeyVault during deployment","azure-devops"
"70519861","1","2021-12-29 13:07:28","1","1787","1","1","","","73159505","Sharing artifacts-keyring authentication and pip.conf with devcontainer to reach private Azure feed","azure-devops"
"70520096","1","2021-12-29 13:27:08","0","254","1","1","","","","ERROR: In file './docker-compose.yml', service must be a mapping, not a NoneType., how to solve this problem","jenkins"
"70520153","1","2021-12-29 13:32:54","1","378","0","0","","","","Bitbucket import to Azure DevOps including LFS","azure-devops"
"70520412","1","2021-12-29 13:56:25","0","711","1","1","","","70649809","circleci failed when installing npm","circleci"
"70520440","1","2021-12-29 13:58:43","1","2542","2","1","","","","CodeSign error while build with fastlane in Jenkins","jenkins"
"70520486","1","2021-12-29 14:03:34","0","672","1","4","","","","I am stuck trying to let GitLab CI run a shell file that builds Unity Player. It works when I do it but not when GitLab Tries it","gitlab-ci"
"70520596","1","2021-12-29 14:13:38","1","143","0","6","","","","Jenkins hangs running cmd that calls tera term","jenkins"
"70521048","1","2021-12-29 14:53:37","0","169","0","8","","","","Jenkins trigger jobs for each maven submodule","jenkins"
"70521093","1","2021-12-29 14:57:08","0","2959","0","3","","","","Azure Web app Error: Could not find 'aspnetcorev2_inprocess.dll'. The framework 'Microsoft.WindowsDesktop.App', version '3.1.0' (x86) was not found","azure-devops"
"70521477","1","2021-12-29 15:27:01","1","2270","2","4","","","70524459","How to do user input in Jenkisfile to carry on with terraform apply?","jenkins"
"70521550","1","2021-12-29 15:32:45","-1","1463","2","0","","","","How to publish the testNG reports in azure devops pipeline ? is there any extensions for same?","azure-devops"
"70521788","1","2021-12-29 15:53:21","1","7945","1","5","","","","Is System Access Token a secure way to execute azure pipelines?","azure-devops"
"70521800","1","2021-12-29 15:54:00","1","1652","1","0","","","70535296","Build and deploy AWS Lambda of type image using SAM in Gitlab runner","gitlab-ci"
"70522543","1","2021-12-29 16:56:16","0","399","1","2","","","","How do I access PowerShell object values?","azure-devops"
"70522570","1","2021-12-29 16:58:28","0","390","1","0","","","","Unable to publish builds from Azure pipelines to Appcenter","azure-devops"
"70522800","1","2021-12-29 17:20:20","1","1421","1","0","","","","Is there a way to make Gitlab CI recognize a POM.xml file in a folder?","gitlab-ci"
"70523171","1","2021-12-29 17:58:38","2","121","1","0","","","70534563","Gitlab CI Pipeline Runs When it Shouldnt","gitlab-ci"
"70523257","1","2021-12-29 18:06:26","0","221","1","4","","","70575532","cut choice parameter value in executable shell script of jenkins","jenkins"
"70523431","1","2021-12-29 18:24:09","3","4280","3","4","","","","Github Actions and npm - npm: command not found","github-actions"
"70523889","1","2021-12-29 19:08:14","0","995","1","4","","","","File upload in selenium","jenkins"
"70524108","1","2021-12-29 19:28:40","0","1593","1","0","","","","When is the right moment to bump a package version in a CI/CD pipeline","jenkins"
"70524439","1","2021-12-29 20:03:17","2","299","0","4","","","","Can one use maven's prepare release with a github protected branch?","jenkins"
"70524560","1","2021-12-29 20:16:22","0","101","1","0","","","70524989","Smallest Git Folder Footprint in order to push tags","azure-devops"
"70524933","1","2021-12-29 20:57:14","7","9907","2","0","","","70526995","Jenkins with Kubernetes Client Plugin - NoSuchMethodError","jenkins"
"70525172","1","2021-12-29 21:25:09","1","339","2","0","","","70668691","Custom label when using matrix in GitHub action","github-actions"
"70525581","1","2021-12-29 22:16:13","3","2871","1","5","","","70818322","Can't pass environment variable from GitHub Actions to nodejs script","github-actions"
"70527043","1","2021-12-30 03:05:42","0","533","1","1","","","","How to add repository filter when searching code in azure devops projects with REST API?","azure-devops"
"70528838","1","2021-12-30 07:55:45","2","1596","1","0","","","70529212","Retrieving the MSBuild content into an artifact? Directory 'D:\a\1\a' is empty. Nothing will be added to build artifact 'drop'","azure-devops"
"70528922","1","2021-12-30 08:04:35","0","617","1","0","","","","How to copy build artifacts from Azure DevOps to Azure Virtual Machine","azure-devops"
"70529025","1","2021-12-30 08:15:28","5","3111","2","5","","","","Is there a way to force the use of the same agent directory for all jobs inside of a stage?","azure-devops"
"70529254","1","2021-12-30 08:39:39","2","1396","1","0","","","70529348","Why is self-hosted gitlab runner having trouble cloning repo and executing the job on self-hosted runner","gitlab-ci"
"70529528","1","2021-12-30 09:09:04","0","327","0","9","","","","Jenkins won't compile C program on WSL","jenkins"
"70530112","1","2021-12-30 10:05:27","1","507","0","1","","","","Error with ansible vault and github action (Error in vault password file loading (default): Vault envelope format error: list index out of range)","github-actions"
"70530480","1","2021-12-30 10:43:29","-1","150","1","0","","","","how to execute Git Push in command line and to skip hooks","gitlab-ci"
"70531237","1","2021-12-30 11:49:48","2","1411","1","5","","","70538377","GitHub Actions YAML for multiple deployment images for different stages with the same pipeline","github-actions"
"70531539","1","2021-12-30 12:14:25","0","1536","1","1","","","","Azure Pipeline - script to test URL in on premise environment","azure-devops"
"70531575","1","2021-12-30 12:17:43","0","530","1","0","","","","Is there a way to include and execute same directory in one pipeline?","azure-devops"
"70532170","1","2021-12-30 13:13:53","0","359","1","0","","","","Testing Jenkins ""Code Coverage API Plugin""","jenkins"
"70532207","1","2021-12-30 13:18:26","3","766","1","0","","","","github action yaml: how to refer an item in a matrix array?","github-actions"
"70532372","1","2021-12-30 13:34:22","2","940","1","0","","","70542832","Close work items automatically on Release to specific environment","azure-devops"
"70532625","1","2021-12-30 13:57:02","1","3488","1","3","","","","Is there a way to change the collaboration branch of ADF without disconnecting from the Azure Git Repo?","azure-devops"
"70532683","1","2021-12-30 14:01:09","2","5443","1","3","","","70534424","Self-hosted gitlab runner. PATH environment variable has different contents than regular powershell","gitlab-ci"
"70533503","1","2021-12-30 15:18:29","1","197","2","0","","","70549364","freeStyleJob SCM credential from parameters not working","jenkins"
"70534371","1","2021-12-30 16:43:37","1","670","1","0","","","70585165","Automate doc build on Github pages when new version is released","github-actions"
"70534566","1","2021-12-30 17:01:57","3","1388","1","0","","","70541458","Run a dev server in CI pipleine","github-actions"
"70536020","1","2021-12-30 19:43:33","1","2590","1","3","","","","Connect to AWS EC2 via SSH from GitLab Runner without allowing access from anywhere","gitlab-ci"
"70536745","1","2021-12-30 21:11:14","0","168","1","0","","","70546585","Jenkins pipeline docker agent, Start docker conatiner from Dockerfile with previliged mode","jenkins"
"70538814","1","2021-12-31 03:46:23","2","2889","3","0","","","70592512","Jenkins git checkout freezing on credentials for LFS","jenkins"
"70539168","1","2021-12-31 05:02:42","4","1784","1","1","","","72022366","azure-cognitiveservices-speech api error while using with AWS Lambda","azure-devops"
"70539414","1","2021-12-31 05:53:41","1","1021","4","0","","","70541452","How to update excel input file directly in Azure Git repository without downloading the entire project folder to local machine","azure-devops"
"70539657","1","2021-12-31 06:38:31","1","642","1","3","","","75146615","Github actions deploy django application to elastic beanstalk","github-actions"
"70540006","1","2021-12-31 07:31:16","0","118","1","4","","","","How can I enter a parameter composed of multiple paths in the terminal of powershell？","jenkins"
"70540443","1","2021-12-31 08:35:44","2","703","1","0","","","70553841","Push file to another repository from another organization with github action","github-actions"
"70540867","1","2021-12-31 09:31:02","0","1326","1","8","","","70546660","GitHub Actions Maven test failing after push?","github-actions"
"70541720","1","2021-12-31 11:13:46","4","31169","13","1","","","","Jenkins has no installation candidate : error while trying to install jenkins on ubuntu system","jenkins"
"70542274","1","2021-12-31 12:20:07","1","2188","1","3","","","","GITLAB: CI/CD pipeline is not failing and terminating on test case failure automatically. What shall I do to achieve the same?","gitlab-ci"
"70542313","1","2021-12-31 12:23:57","0","707","2","3","","","","Trigger Azure pipelines in a specific order","azure-devops"
"70542561","1","2021-12-31 12:59:11","1","1922","1","0","","","","Get the variable value if variable name is stored as string in Groovy Script","jenkins"
"70542741","1","2021-12-31 13:23:06","2","142","0","3","","","","Is there a way to create a GitHub bot/probot to review branch policy on my repo?","github-actions"
"70543104","1","2021-12-31 14:13:05","1","104","0","0","","","","How to view Netlify unique deploy url in circleci directly from Github Pull request?","circleci"
"70543104","1","2021-12-31 14:13:05","1","104","0","0","","","","How to view Netlify unique deploy url in circleci directly from Github Pull request?","travis-ci"
"70543622","1","2021-12-31 15:22:46","0","914","0","3","","","","jnlp and docker container can't execute sh inside of the JenkinsFile","jenkins"
"70544000","1","2021-12-31 16:20:17","0","407","1","0","","","","On Azure, Is there a way to use shared tier with custom domain and ssl?","azure-devops"
"70545795","1","2021-12-31 21:36:29","0","1625","1","1","","","","Azure DevOps Services REST API - Batch Update of Work Items","azure-devops"
"70546322","1","2022-01-01 00:00:59","0","755","1","0","","","","How to use filtered array in Azure pipeline template","azure-devops"
"70546456","1","2022-01-01 00:44:23","1","1464","0","5","","","","ModuleNotFoundError: No module named 'project.wsgi'","github-actions"
"70546645","1","2022-01-01 02:02:35","1","404","2","5","","","70550588","Build all Projects in a view Jenkins","jenkins"
"70546769","1","2022-01-01 03:04:13","0","426","1","0","","","","Automatic clone, pull request and merge use GitHub Actions","github-actions"
"70548076","1","2022-01-01 09:47:09","3","4877","3","3","","","","Using a pipeline variable to define which variable group to use in YAML script","azure-devops"
"70549349","1","2022-01-01 14:00:32","2","2813","2","0","","","","Permission issue while executing an ssh task in azure pipeline","azure-devops"
"70549529","1","2022-01-01 14:34:22","0","719","2","2","","","","Rest API for Azure devops calendar not working","azure-devops"
"70549896","1","2022-01-01 15:38:43","0","711","1","0","","","","Replace '\n' with newlines in logs of sh() command in Groovy Jenkins script","jenkins"
"70551478","1","2022-01-01 19:57:26","1","348","1","0","","","","How to disable OPENSHIFT_ENABLE_OAUTH for jenkins?","jenkins"
"70553909","1","2022-01-02 05:55:32","2","809","1","0","","","70560304","How to run ""jest"" after run ""serverless offline"" in github action?","github-actions"
"70554109","1","2022-01-02 06:48:17","3","403","0","0","","","","yarn cannot find js-yaml","github-actions"
"70554323","1","2022-01-02 07:37:01","3","615","1","0","","","70554635","How do I protect my github website repository from being copied?","github-actions"
"70554859","1","2022-01-02 09:20:54","0","64","0","6","","","","Cron action not working as expected in GitHub Action","github-actions"
"70556460","1","2022-01-02 13:41:54","2","2039","1","6","","","70574054","Periodically clone external repo with github actions and set it as a private repo","github-actions"
"70557361","1","2022-01-02 15:44:07","3","2611","1","3","","","","AWS sync to deploy only new or updated files to s3","github-actions"
"70557912","1","2022-01-02 16:57:51","0","1278","1","0","","","","502 Bad gateway docker-compose with Traefik, Nginx in Jenkins","jenkins"
"70558558","1","2022-01-02 18:16:16","12","7040","2","0","","","73041579","How to mask environment variables created in Github when running a workflow?","github-actions"
"70559976","1","2022-01-02 21:40:54","1","947","1","0","","","","Can't remove file based variables","gitlab-ci"
"70560098","1","2022-01-02 22:05:44","2","691","1","2","","","70561393","no option to clone in visual studio from azure devops?","azure-devops"
"70560837","1","2022-01-03 00:55:09","0","2934","1","0","","","","How to Automatically upload a file to Azure DevOps repository through a release pipeline CMD task","azure-devops"
"70561306","1","2022-01-03 02:59:30","3","44","1","0","","","70561414","VSS Client SDK doc link is unavailable - https://www.visualstudio.com/docs/integrate/extensions/reference/client/core-sdk","azure-devops"
"70561354","1","2022-01-03 03:12:09","1","3041","3","1","","","","Jenkins Pipeline process apparently never started in... Problem","jenkins"
"70561710","1","2022-01-03 04:35:35","5","779","1","0","","","","Gitlab + Jenkins with Azure Active Directory Authentication","jenkins"
"70561895","1","2022-01-03 05:08:32","0","731","1","0","","","70563930","Registry or Namespace vs Repository in Deploy Azure App Service Task","azure-devops"
"70561975","1","2022-01-03 05:25:27","0","1771","2","2","","","","Error: No package found with specified pattern","azure-devops"
"70562353","1","2022-01-03 06:33:17","1","5935","1","2","","","70565381","Gitlab - passing job id of parent pipeline to child pipeline","gitlab-ci"
"70562439","1","2022-01-03 06:44:53","0","308","0","6","","","","io.jenkins.plugins.appcenter.AppCenterException: No file found matching pattern","jenkins"
"70562696","1","2022-01-03 07:22:40","0","836","1","1","","","70573626","How to comment Jenkins scheduled build scripts","jenkins"
