PostId,PostTypeId,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,ParentId,AcceptedAnswerId,Title,TagName
"60753806","1","2020-03-19 09:00:34","1","821","2","2","","","","freeStyleJob Jenkins DSL job runs complicated bash script","jenkins"
"60754155","1","2020-03-19 09:22:54","0","285","0","2","","","","How to create a NuGet ApiKey with command","jenkins"
"60754861","1","2020-03-19 10:06:27","0","343","1","3","","","","teamcity-messages for gitlab?","gitlab-ci"
"60755176","1","2020-03-19 10:23:56","1","228","1","1","","","","Sanitize branch name to avoid problems with website name","azure-devops"
"60755395","1","2020-03-19 10:36:33","17","15351","8","5","","","","Specflow - GenerateFeatureFileCodeBehindTask has failed unexpectedly","azure-devops"
"60755654","1","2020-03-19 10:50:38","0","3218","2","2","","","60856251","Get a list of tasks through rest api in azure devops","azure-devops"
"60755674","1","2020-03-19 10:52:01","0","378","0","2","","","","Jenkins Extended Choice Parameter associated to multiple environments variable","jenkins"
"60756076","1","2020-03-19 11:16:14","2","198","1","2","","","60777713","Deploy Gatsby to Firebase using Circleci","circleci"
"60756192","1","2020-03-19 11:23:31","1","865","1","1","","","","Azure DevOps job steps with containers","azure-devops"
"60756822","1","2020-03-19 12:01:55","2","578","0","0","","","","Migrating from Circleci to Jenkins","jenkins"
"60756822","1","2020-03-19 12:01:55","2","578","0","0","","","","Migrating from Circleci to Jenkins","circleci"
"60757199","1","2020-03-19 12:23:33","0","1264","0","4","","","","Azure Logic App ""When a work item is updated"" trigger (Azure DevOps)","azure-devops"
"60757335","1","2020-03-19 12:30:47","0","817","1","3","","","","Can't import git repository to azure devops due to a corrupted commit. (Can clone it down locally): Any advice on how to work around?","azure-devops"
"60757371","1","2020-03-19 12:33:14","0","789","3","1","","","","Not able to clone project on rhel","gitlab-ci"
"60757677","1","2020-03-19 12:53:51","0","187","1","0","","","60760067","XML File Transformations for inner text of an element?","azure-devops"
"60757988","1","2020-03-19 13:14:29","0","161","1","0","","","","Creating matrix widget","azure-devops"
"60758411","1","2020-03-19 13:38:55","0","407","1","0","","","","Replacing Jenkins' Extended Choice or Active Choice Delimiter for Checkbox","jenkins"
"60758746","1","2020-03-19 13:59:44","0","889","1","8","","","","PowerShell Task at Azure DevOps Do not use any profile","azure-devops"
"60758803","1","2020-03-19 14:04:11","1","2126","1","0","","","60767747","Specify framework/platform in Azure pipeline yml","azure-devops"
"60759214","1","2020-03-19 14:29:45","1","562","1","2","","","","Check parallel stages status","jenkins"
"60759349","1","2020-03-19 14:37:34","1","480","1","1","","","60760856","Alternative to test-path, using credential, to hosts on a different domain, with wildcard in folder path","azure-devops"
"60759395","1","2020-03-19 14:39:42","0","2606","1","4","","","60855315","Deleting a folder under my artifact in artifactory","jenkins"
"60759772","1","2020-03-19 14:59:51","0","266","1","0","","","","Jenkins error script.sh in otput with ansicolor","jenkins"
"60760399","1","2020-03-19 15:33:40","0","401","0","5","","","","Failed to create container Gitlab CI docker excutor","gitlab-ci"
"60760684","1","2020-03-19 15:51:45","0","239","1","0","","","","circleci docker's mysql and php images failing on creation","circleci"
"60760744","1","2020-03-19 15:54:59","1","1328","1","0","","","60771221","Azure Pipelines CI not triggered by pushing tags to external git","azure-devops"
"60760907","1","2020-03-19 16:06:19","0","53","1","0","","","","Github v4 GraphQL API - access Marketplace App results (Travis CI)","travis-ci"
"60761033","1","2020-03-19 16:13:10","0","1083","1","0","","","","Jenkins azure deploy error: az login error issuer","jenkins"
"60761386","1","2020-03-19 16:35:57","0","1757","3","0","","","","Monorepo *nx affected:build* develop branch problem - JENKINS","jenkins"
"60762134","1","2020-03-19 17:22:21","6","298","2","4","","","","How to determine what is shutting down my Java app?","jenkins"
"60763038","1","2020-03-19 18:24:18","1","3558","2","2","","","","Cloudbuild template and env file","gitlab-ci"
"60763083","1","2020-03-19 18:27:52","3","4827","3","0","","","60769989","Use expressions instead of variables in azure devops","azure-devops"
"60763103","1","2020-03-19 18:29:12","0","1339","2","3","","","","How do I report user stories that are active more than a sprint?","azure-devops"
"60763453","1","2020-03-19 18:57:35","0","3458","1","0","","","60763966","Enforce tags and it's value Azure Policy using Terraform","azure-devops"
"60764269","1","2020-03-19 20:02:59","3","1190","1","0","","","","Azure DevOps pipelines CI trigger not invoking when a commit is made to 'other git' repo","azure-devops"
"60764337","1","2020-03-19 20:08:56","1","833","1","3","","","","Jenkins Error ""Microsoft Excel cannot access the file""","jenkins"
"60764839","1","2020-03-19 20:49:02","3","1217","2","7","","","","Unable to create KB in QnA Maker when deployed via ARM (No Endpoint keys found)","azure-devops"
"60764847","1","2020-03-19 20:49:22","1","1809","1","2","","","60767628","Maintaining an Azure DevOps repo in sync with bitbucket after a successful pull request on Azure DevOps","azure-devops"
"60765463","1","2020-03-19 21:41:27","7","1859","2","1","","","60768061","When creating a publisher via `vsce` I get a 401","azure-devops"
"60766794","1","2020-03-20 00:04:19","1","9173","2","0","","","60766795","Jenkins API HTTPError: 401 Client Error: Unauthorized for url","jenkins"
"60766894","1","2020-03-20 00:18:42","0","445","1","6","","","","Get https://api.[mycluster]/api?timeout=32s: x509: certificate signed by unknown authority, Kubernetes cluster created on AWS using kops and Travis-CI","travis-ci"
"60767255","1","2020-03-20 01:11:51","4","452","0","0","","","","How to set environment variables for Django settings.py with Jenkins","jenkins"
"60767717","1","2020-03-20 02:19:47","1","4270","2","1","","","","Using Jenkins REST /stop on JavaScript gives me CORS","jenkins"
"60767774","1","2020-03-20 02:29:30","0","1561","1","0","","","60770505","java.io.NotSerializableException: java.time.format.DateTimeFormatter","jenkins"
"60768178","1","2020-03-20 03:32:33","6","6258","2","1","","","60771530","Android CI/CD with Github Actions and Fastlane","github-actions"
"60768366","1","2020-03-20 04:00:33","1","1212","2","0","","","","Travis CI Deploy to AWS ElasticBeanstalk","travis-ci"
"60769334","1","2020-03-20 06:07:36","0","314","1","1","","","","Change Azure DevOps Projects to another project","azure-devops"
"60769475","1","2020-03-20 06:23:51","1","321","1","1","","","60809181","Azure DevOps - capture error log of dot.net application","azure-devops"
"60769797","1","2020-03-20 06:58:26","0","145","0","6","","","","Jenkins is unable to recognise the Parent Pom file","jenkins"
"60769810","1","2020-03-20 07:00:01","2","1230","2","0","","","61058242","Using WiX Toolset -> Torch.exe with Azure DevOps Pipeline does not work","azure-devops"
"60769827","1","2020-03-20 07:01:46","8","9235","4","0","","","60770467","How to get Gitlab merge request description in Gitlab CI?","gitlab-ci"
"60770262","1","2020-03-20 07:41:03","0","2162","1","2","","","","Update App Service configuration settings with PowerShell for all App Services in a Resource Group","azure-devops"
"60770423","1","2020-03-20 07:58:54","0","218","2","0","","","60770814","Read Data from .property file from Jenkins and Parse Using Shell Script","jenkins"
"60770952","1","2020-03-20 08:45:05","0","544","1","0","","","","Is there any possibility to make my local machine as master/slave to access Jenkins myself without depending on any other machines","jenkins"
"60771201","1","2020-03-20 09:04:33","0","2820","1","0","","","","how to execute multiple sql script into flyway with same version","jenkins"
"60771258","1","2020-03-20 09:09:07","3","10003","5","1","","","","How to get the pull request number from predefined variable in azure build pipeline(CI)","azure-devops"
"60771944","1","2020-03-20 09:58:27","0","125","2","0","","","60772334","pushing to a branch in azure dev ops (git)","azure-devops"
"60772214","1","2020-03-20 10:15:40","1","307","2","0","","","60772377","Changing branch protection policy while pull request is still open","azure-devops"
"60772265","1","2020-03-20 10:20:26","0","8077","2","2","","","","Certificate signed by unknown authority error in Jenkins pipeline with Kubernetes cluster deployment","jenkins"
"60772278","1","2020-03-20 10:21:00","0","190","1","0","","","","Gitlab Ci run one job after second job","gitlab-ci"
"60772348","1","2020-03-20 10:26:05","1","488","1","0","","","","Azure DevOps CI/CD - Angular Project - nodeJS","azure-devops"
"60773086","1","2020-03-20 11:15:05","0","1657","1","0","","","60808437","Execute unit tests in azure pipeline with both a python and a mongo container","azure-devops"
"60773686","1","2020-03-20 11:59:07","0","767","1","2","","","","Jenkinsfile: connect to a server and perform operations on the server","jenkins"
"60774169","1","2020-03-20 12:27:58","0","1136","2","0","","","60840930","Azure Dev Op: 'C:\Program' is not recognized as an internal or external command","azure-devops"
"60774554","1","2020-03-20 12:52:00","0","373","1","3","","","60807647","Azure DevOps - npm invisible","azure-devops"
"60774769","1","2020-03-20 13:05:05","9","6301","4","3","","","60809703","How to set up az cli concrete version in Azure DevOps","azure-devops"
"60774866","1","2020-03-20 13:11:18","0","810","2","0","","","","Check if code is on master branch before release to production","azure-devops"
"60774951","1","2020-03-20 13:15:59","0","363","1","3","","","","TFS pivot table?","azure-devops"
"60775689","1","2020-03-20 14:02:17","0","163","0","3","","","","Not able to run piped shell scripts in jenkins","jenkins"
"60775780","1","2020-03-20 14:08:05","3","11774","3","0","","","","How to clear cache in GitLab CI?","gitlab-ci"
"60775996","1","2020-03-20 14:21:47","0","1611","1","0","","","","Get Git Submodules updated on AWX","github-actions"
"60776412","1","2020-03-20 14:46:49","22","24552","1","2","","","60779334","Github Actions: is there a way to make it mandatory for pull request to merge","github-actions"
"60776512","1","2020-03-20 14:53:19","12","2999","3","0","","","","How can I cache Android NDK in my Github Actions workflow?","github-actions"
"60776743","1","2020-03-20 15:07:33","0","148","0","3","","","","Azure service hooks: webhooks.... queuing git operations out of order?","azure-devops"
"60777745","1","2020-03-20 16:10:14","1","61","0","1","","","","Travis add pull_request_branch into slack template on pull requests","travis-ci"
"60778380","1","2020-03-20 16:51:55","0","160","1","0","","","","Create Azure organization outside of organizational account","azure-devops"
"60778525","1","2020-03-20 17:02:36","1","319","0","0","","","","Jenkins's Docker Swarm plugin not resolving environment variables","jenkins"
"60779473","1","2020-03-20 18:08:53","1","782","1","1","","","","Jenkins pipeline build a dockerfile which contains a base image of my dockerhub repository","jenkins"
"60779484","1","2020-03-20 18:09:47","2","1473","0","5","","","","Initializing an @groovy.transform.Field with Jenkins system variable","jenkins"
"60779930","1","2020-03-20 18:41:38","2","277","1","0","","","60809840","Cross-repo branch policy administration permission?","azure-devops"
"60780113","1","2020-03-20 18:56:45","0","53","1","3","","","60820959","Master Source Code Base and Various Releases/Customers","azure-devops"
"60781381","1","2020-03-20 20:42:48","0","34","0","3","","","","creating a new variable based on SourcePath","azure-devops"
"60781385","1","2020-03-20 20:43:06","0","226","1","0","","","60794240","Unable to consume TFS 2015 API. Getting 401 unauthrozed error","azure-devops"
"60782815","1","2020-03-20 23:17:33","1","965","1","0","","","","githubActions : how display a test coverage?","github-actions"
"60783663","1","2020-03-21 01:34:30","0","448","1","0","","","60827591","Update permissions for Azure DevOps group for EventSubscription through Azure CLI?","azure-devops"
"60783943","1","2020-03-21 02:33:26","0","915","0","6","","","","Jenkins pass environment variables as parameters","jenkins"
"60784724","1","2020-03-21 05:21:16","2","2240","1","0","","","","CI/CD in gitlab through mirror repository","gitlab-ci"
"60785003","1","2020-03-21 06:14:41","1","526","2","2","","","60785524","Issue setting Jenkins cron","jenkins"
"60786017","1","2020-03-21 08:54:53","0","1180","1","2","","","","React Native, AzureDevops and Fastlane ipa build failing","azure-devops"
"60786265","1","2020-03-21 09:28:06","1","535","1","3","","","60786319","how to convert String to ArryList in Jenkins Pipeline","jenkins"
"60786550","1","2020-03-21 10:08:32","1","195","0","2","","","","Microsoft Flow how to get the Azure Devops Connector to return multiple pages when querying users","azure-devops"
"60786602","1","2020-03-21 10:15:29","4","1010","0","1","","","","Automatically update GitHub wiki based on repository markdown files","github-actions"
"60786723","1","2020-03-21 10:29:04","1","170","2","2","","","","Azure DevOps and private git repository","azure-devops"
"60787325","1","2020-03-21 11:37:28","14","7315","3","2","","","","Deploy environment variables to Firebase hosting","github-actions"
"60787505","1","2020-03-21 11:57:31","0","441","1","3","","","","Jenkins web-hook trigger for commits against open PR","jenkins"
"60787758","1","2020-03-21 12:26:40","1","408","1","0","","","60788820","How to use Terraform in a CircleCI Go Image","circleci"
"60788435","1","2020-03-21 13:35:02","1","614","0","0","","","","Jenkins: Is it possible to scan specific pull request in Jenkins from github actions?","jenkins"
"60788435","1","2020-03-21 13:35:02","1","614","0","0","","","","Jenkins: Is it possible to scan specific pull request in Jenkins from github actions?","github-actions"
"60789539","1","2020-03-21 15:19:06","3","427","1","1","","","","How to connect to list of servers using a loop in Jenkin pipeline?","jenkins"
"60789661","1","2020-03-21 15:30:11","1","926","1","1","","","","How to push Unity Project with Visual Studio on GitHub?","github-actions"
"60789862","1","2020-03-21 15:46:20","25","11806","5","0","","","","URL of the last artifact of a GitHub-action build","github-actions"
"60790662","1","2020-03-21 17:01:18","0","21","0","3","","","","Azure App Service shows 6 instances for Data In Metrics and showing 5 Instances for CPU Time metrics","azure-devops"
"60791742","1","2020-03-21 18:30:16","0","311","1","1","","","60792769","Deletion of virtual machine and its resources not work from a shell script (azcli) but work manually","azure-devops"
"60792053","1","2020-03-21 18:59:06","1","45","1","0","","","60802923","Add release from non-tracked file with Github Actions","github-actions"
"60792187","1","2020-03-21 19:12:47","0","359","1","0","","","60805112","Auto build maven project from a private bitbucket repo and jenkins","jenkins"
"60793272","1","2020-03-21 21:06:10","1","73","1","2","","","","Upload a project to an existing one","azure-devops"
"60793287","1","2020-03-21 21:07:33","1","168","1","1","","","","Docker Build Failing on Travis --> can't find app/build","travis-ci"
"60793626","1","2020-03-21 21:45:55","1","1077","0","5","","","","Getting ""Microsoft Internet Explorer's Enhanced Security Configuration.."" error when trying to execute Azure DevOps API using MSAL","azure-devops"
"60794156","1","2020-03-21 22:53:13","2","2452","2","0","","","65328072","Jenkins Job DSL Parameter from list","jenkins"
"60795930","1","2020-03-22 04:27:05","0","111","0","3","","","","Use app URL provided in Jenkins string parameter","jenkins"
"60795958","1","2020-03-22 04:32:08","0","1414","1","0","","","","kubernetes deploy plugin in Jenkins doesn't update pod","jenkins"
"60796444","1","2020-03-22 06:10:07","2","2470","1","1","","","60802793","Do i need to ignore .cache folder in GIT","azure-devops"
"60796767","1","2020-03-22 07:06:09","1","940","1","0","","","","Run Karate Tests written in another folder and not in main / src","jenkins"
"60796793","1","2020-03-22 07:11:36","0","197","1","0","","","","How to find Windows Server and Visual Studio version used in agent pool that are configured in azure devops","azure-devops"
"60798426","1","2020-03-22 10:53:23","3","4014","1","2","","","60810101","Azure DevOps YAML Pipeline Approval using Multi-Stage","azure-devops"
"60798726","1","2020-03-22 11:25:47","0","185","0","3","","","","How to test against TimeZoneInfo.GetSystemTimeZones() on Travis-ci","travis-ci"
"60798783","1","2020-03-22 11:30:57","0","187","1","5","","","","is there a way to share scripts in jenkins (not using PIPELINE)","jenkins"
"60799045","1","2020-03-22 12:01:03","1","2535","1","0","","","","ServiceBusNamespace is invalid at deploy","azure-devops"
"60799330","1","2020-03-22 12:30:45","0","93","0","3","","","","azure pipeline option selector script","azure-devops"
"60800095","1","2020-03-22 13:45:00","1","1678","1","0","","","60800184","Jenkinsfile writing string includes square brackets into file","jenkins"
"60800607","1","2020-03-22 14:34:41","1","3240","2","0","","","","In GitLab CI, is there a way to define pipeline variables in a Merge Request?","gitlab-ci"
"60800731","1","2020-03-22 14:44:59","1","1466","1","0","","","60803265","Why do I get webpacker error only on CircieCI?","circleci"
"60800996","1","2020-03-22 15:09:31","0","1185","1","1","","","60811274","Sync Specflow scenarios (feature file scenarios) with Azure DevOps Test plan using specsync","azure-devops"
"60801923","1","2020-03-22 16:32:26","0","259","0","3","","","","Jenkins build of Gradle project only succeeds when starting Gradle Docker container as root","jenkins"
"60802340","1","2020-03-22 17:05:26","2","407","0","1","","","","How to handle ""docker-in-docker"" problem when using Jenkins inside K8S","jenkins"
"60803806","1","2020-03-22 19:14:57","1","2919","1","0","","","60811604","In Azure DevOps, can you get the test results in another Stage - namely total tests run/passed/failed/ignored?","azure-devops"
"60804125","1","2020-03-22 19:44:23","0","887","2","0","","","60813024","Spring Boot: Jenkins removes escaped double quote character from commands","jenkins"
"60804403","1","2020-03-22 20:08:05","4","1976","2","0","","","","Vue Cypress and Gitlab CI/CD","gitlab-ci"
"60804772","1","2020-03-22 20:45:58","1","2877","1","0","","","","Failed to fetch swarm information from Jenkins","jenkins"
"60805447","1","2020-03-22 21:59:00","0","76","1","0","","","","Python os.system() shell has different java version than the travis build environment","travis-ci"
"60805753","1","2020-03-22 22:37:53","2","1890","1","0","","","60807932","iOS build fails on GitHub Actions (without fastlane), but it works intermittently","github-actions"
"60806314","1","2020-03-22 23:52:18","9","6198","2","0","","","60807822","Azure Artifacts is returning 404 for some of the public npm packages","azure-devops"
"60806710","1","2020-03-23 00:59:14","0","4636","1","1","","","","Failed to load API definition Fetch Error, when deployed but fine on localhost","azure-devops"
"60806805","1","2020-03-23 01:14:12","2","372","0","0","","","","eslint not found in TravisCI Deploy","travis-ci"
"60807202","1","2020-03-23 02:24:27","1","308","0","3","","","","Tests using Nock fail in CircleCI due to cross-origin forbidden error","circleci"
"60807449","1","2020-03-23 03:03:29","15","19124","3","4","","","","Run Github Action as sudo","github-actions"
"60807485","1","2020-03-23 03:09:26","4","3196","2","0","","","60885795","running migrations as a part of an MS Azure app service release pipeline for a Django web app","azure-devops"
"60807674","1","2020-03-23 03:42:01","4","1268","0","5","","","","Gitlab+Jenkins through webhook it shows this error, how can I solve this?","jenkins"
"60807779","1","2020-03-23 04:00:58","1","35","1","0","","","","Email sending options when build policy fails","azure-devops"
"60807821","1","2020-03-23 04:06:16","1","1588","2","0","","","","PG::ConnectionBad on Github Actions for Rails","github-actions"
"60808355","1","2020-03-23 05:30:31","1","351","1","0","","","60824489","Automating export Azure Devops pipeline Work Items Revisions using Python Selenium Webdriver","azure-devops"
"60809979","1","2020-03-23 08:23:15","0","852","1","2","","","60843610","Run same pipeline in parallel in Jenkins","jenkins"
"60810172","1","2020-03-23 08:36:56","-1","924","1","1","","","","Shell script execution in Jenkins pipeline is stuck","jenkins"
"60810515","1","2020-03-23 09:05:16","1","895","0","2","","","","Gitlab-ci job of sonar-scan always succeeds irrespective of quality gate failure","gitlab-ci"
"60810625","1","2020-03-23 09:13:27","4","1112","1","0","","","60819392","Azure build pipeline: dotnet build fails with: FileNotFoundException: Could not load file or assembly 'TechTalk.SpecFlow, Version=3.1.0.0","azure-devops"
"60810994","1","2020-03-23 09:38:53","3","11687","1","3","","","60882739","Groovy - Jenkins Pipeline - Groovy CPS doesn't go trough .eachLine method","jenkins"
"60811110","1","2020-03-23 09:46:50","1","1379","1","0","","","60811931","Updating JIRA issues from gitlab pipeline","gitlab-ci"
"60811430","1","2020-03-23 10:07:22","2","1620","2","1","","","","Unable to run selenium testcases from azure pipeline?","azure-devops"
"60811529","1","2020-03-23 10:14:12","2","806","1","0","","","60811853","vsTest targets wrong .NET version","azure-devops"
"60812233","1","2020-03-23 10:58:29","0","291","1","0","","","60814287","How to use the Cake build system with GitHub Action","github-actions"
"60812960","1","2020-03-23 11:45:27","0","39","0","4","","","","How to setup Webhook with github for every PR needs to trigger Jenkins Job","jenkins"
"60813021","1","2020-03-23 11:49:55","1","804","0","6","","","","How to copy or download artifacts in GitLab to another server?","gitlab-ci"
"60813288","1","2020-03-23 12:08:19","3","8251","1","0","","","60816937","Jenkins Declarative Pipeline: Check previous build status","jenkins"
"60813870","1","2020-03-23 12:48:15","0","898","1","3","","","60824634","How to pass azure pipelines dotnet inputs to the linux dotnet binary","azure-devops"
"60813936","1","2020-03-23 12:51:45","1","1575","1","1","","","60814131","azure DevOps API not returning all fields for WorkItems","azure-devops"
"60814459","1","2020-03-23 13:27:09","0","1062","3","0","","","60904618","cannot connect to TFS 2015 git repository from Jenkins","jenkins"
"60814643","1","2020-03-23 13:38:08","1","1219","1","4","","","60823441","UWP project failed on GitHub Actions because certificate is invalid APPX0107","github-actions"
"60814960","1","2020-03-23 13:56:48","1","842","1","1","","","60818964","How do I lock a specific node in jenkins before executing a stage from Jenkins Pipeline script?","jenkins"
"60815875","1","2020-03-23 14:48:34","2","4031","3","3","","","","Pull request trigger is running pipeline for all branches push","azure-devops"
"60815984","1","2020-03-23 14:54:43","0","192","1","0","","","","How to set up Jenkins Pipeline trigger on commit to Github SCM private repo?","jenkins"
"60816404","1","2020-03-23 15:19:53","1","2276","1","0","","","60816472","GitLab CI: How to disable commit/auto pipeline for other branches than master?","gitlab-ci"
"60816755","1","2020-03-23 15:39:20","0","668","1","0","","","60825074","Ansible can't send json variable in curl call","jenkins"
"60818347","1","2020-03-23 17:10:43","1","108","0","3","","","","How to use the git repository after checking out in jenkins pipeline stage","jenkins"
"60818601","1","2020-03-23 17:24:42","0","334","1","5","","","","Can't push repository after shallow clone","azure-devops"
"60818764","1","2020-03-23 17:35:22","2","2732","1","0","","","60819389","How to populate author, branch, commit, message in Cypres Dashboard in CI with Jenkins?","jenkins"
"60819122","1","2020-03-23 18:00:00","1","2507","1","0","","","","docker-jenkins container can't access internet","jenkins"
"60819191","1","2020-03-23 18:04:24","2","5748","2","0","","","60824982","Task Control Option - Custom Condition - run task when previous failed or timed out","azure-devops"
"60819791","1","2020-03-23 18:46:17","1","2750","3","1","","","","Getting error Jenkin pipeline docker: command not found","jenkins"
"60820615","1","2020-03-23 19:48:30","0","109","0","3","","","","Getting an error in jenkins - maven project when building","jenkins"
"60820875","1","2020-03-23 20:09:24","2","621","1","0","","","","How to inject environment variables from Groovy script in Jenkins piplenine","jenkins"
"60821205","1","2020-03-23 20:38:52","1","2070","2","2","","","60858323","Fastlane Testflight from CircleCI","circleci"
"60821253","1","2020-03-23 20:42:56","0","221","1","0","","","","How can I host a static website with GitLab authentication in front of it?","gitlab-ci"
"60821510","1","2020-03-23 21:03:48","-1","1433","2","1","","","","Azure DevOps Pipeline with AWS CodeDeploy – Copy appspec.yml and hooks scripts to the same location as the build artifact","azure-devops"
"60822464","1","2020-03-23 22:34:55","2","833","1","0","","","60825798","How can one use Azure Service Connection in Azure DevOps Server 2019 (on-prem) to run terraform from a script running in a release stage?","azure-devops"
"60822806","1","2020-03-23 23:10:14","-1","316","1","1","","","60822884","How to add in jenkins file block to catch certain error?","jenkins"
"60822817","1","2020-03-23 23:11:05","0","28","1","1","","","","How can values in a yaml script be dynamically generated from the project information in gitlab?","gitlab-ci"
"60822859","1","2020-03-23 23:16:06","0","219","2","0","","","60827748","Is it possible to author a custom Azure DevOps task in Powershell?","azure-devops"
"60823724","1","2020-03-24 01:17:48","0","51","1","0","","","","AzDO application registration appRoles disable issue","azure-devops"
"60824174","1","2020-03-24 02:27:33","0","620","1","0","","","60828069","Publish Jenkins build output to Azure Dev Ops for release pipeline","jenkins"
"60824174","1","2020-03-24 02:27:33","0","620","1","0","","","60828069","Publish Jenkins build output to Azure Dev Ops for release pipeline","azure-devops"
"60825141","1","2020-03-24 04:48:37","2","625","1","1","","","60827371","Asterisk beside files in Team Explorer, changes panel","azure-devops"
"60825316","1","2020-03-24 05:13:41","2","3705","1","0","","","","Github not triggering job when pull request is created to branch","jenkins"
"60825827","1","2020-03-24 06:16:45","0","182","1","4","","","60829130","Azure DevOps. Reference Pipeline Settings in PowerShell","azure-devops"
"60826895","1","2020-03-24 07:54:03","2","366","0","2","","","","CI DACPAC not deploying to Azure SQL Database","azure-devops"
"60826921","1","2020-03-24 07:56:15","3","661","1","1","","","","Jenkins pipeline NoSuchMethodError (copyArtifacts)","jenkins"
"60827050","1","2020-03-24 08:07:04","0","388","1","0","","","61397397","Google analytics and CI - update to angular 9","circleci"
"60827257","1","2020-03-24 08:23:45","0","89","2","0","","","60845647","assign work item to user from trusted domain","azure-devops"
"60827471","1","2020-03-24 08:39:05","0","13","0","2","","","","Opentest_cli not recognize STAF process when execute from Jenkins job","jenkins"
"60827590","1","2020-03-24 08:48:39","2","6313","2","0","","","60843490","Azure Devops Build Pipeline - Unexpected value stages","azure-devops"
"60827797","1","2020-03-24 09:01:14","0","519","1","2","","","60842928","Azure Devops send closed work items to slack","azure-devops"
"60828688","1","2020-03-24 09:58:40","2","14450","1","4","","","60842248","How to add custom build tags for docker images in azure-pipelines.yml file?","azure-devops"
"60828736","1","2020-03-24 10:01:25","0","357","1","0","","","","Missing jobs in jenkins when kubernetes deployment have many replicas","jenkins"
"60829047","1","2020-03-24 10:20:06","0","153","0","3","","","","Jenkins: how to pass a variable for a group of computers from environment injection","jenkins"
"60829352","1","2020-03-24 10:37:37","-1","59","1","5","","","","I am learning DevOps basic steps and my task was create CICD Pipeline using jenkins and Docker on Maven Project From Repository","jenkins"
"60829465","1","2020-03-24 10:45:18","1","1603","1","1","","","60829841","Jenkins: Unknown stage section ""matrix"" in declarative pipeline","jenkins"
"60829530","1","2020-03-24 10:49:30","3","7536","1","6","","","","ClickOnce deployment on Azure DevOps release pipeline","azure-devops"
"60829779","1","2020-03-24 11:05:54","1","9354","2","0","","","","Jenkins to List count of build for jenkins job","jenkins"
"60829900","1","2020-03-24 11:13:27","2","1915","1","2","","","60842457","How to merge only selected files from a change-set in TFS","azure-devops"
"60830047","1","2020-03-24 11:21:42","0","1339","1","0","","","60832523","How to inject dynamic secret parameters from Jenkins job to ssh shell script","jenkins"
"60830090","1","2020-03-24 11:24:39","2","390","1","0","","","","SonarQube + Azure DevOps + Pipeline as Code - Is it possible?","azure-devops"
"60830533","1","2020-03-24 11:53:03","0","1020","1","0","","","","Create credential of type StringCredentials, bound to a folder, via JobDSL plugin","jenkins"
"60830678","1","2020-03-24 12:02:28","2","1546","1","0","","","60831872","Jenkins Declarative Pipeline - How to add input step only if when condition is met","jenkins"
"60831047","1","2020-03-24 12:26:49","3","877","1","4","","","","Jenkins change Build History timestamps","jenkins"
"60831704","1","2020-03-24 13:08:58","1","735","1","0","","","60833649","Exposing Jenkins in GKE using Ingress NGINX Controller with Google login plugin","jenkins"
"60832173","1","2020-03-24 13:36:52","1","1737","1","0","","","","Migrate Azure DevOps Git repos from one organization to another organization with all the histories, tags and pull requests","azure-devops"
"60832836","1","2020-03-24 14:14:12","11","28051","6","0","","","60864655","Azure DevOps - Create a work item from incoming email","azure-devops"
"60832978","1","2020-03-24 14:22:04","-1","1060","1","0","","","","Ansible Molecule Test Unable to Connect to Docker Daemon","gitlab-ci"
"60834371","1","2020-03-24 15:40:42","1","2039","2","2","","","60877240","SonarQube/Azure DevOps code analysis failure - .scannerwork/report-task.txt not found","azure-devops"
"60834960","1","2020-03-24 16:12:52","3","8944","3","0","","","60834961","What kubernetes permissions does GitLab runner kubernetes executor need?","gitlab-ci"
"60835464","1","2020-03-24 16:40:38","0","170","1","3","","","60846647","Is there an analogue to WorkItem.Save(SaveFlags.MergeAll) in WorkItem REST API?","azure-devops"
"60835638","1","2020-03-24 16:52:48","3","4154","3","2","","","60836612","Jenkins Windows Slave setup using Winsw not working","jenkins"
"60835644","1","2020-03-24 16:53:05","2","886","1","3","","","60835939","Cannot connect to container using its alias in a multi-stage pipeline in Azure DevOps","azure-devops"
"60835853","1","2020-03-24 17:06:02","0","1068","1","0","","","","'Get latest version' not working as expected","azure-devops"
"60835914","1","2020-03-24 17:09:14","3","2029","0","2","","","","Why is my Nightwatch.js test failing to connect to localhost port 9515 on CircleCI vs. successfully running locally?","circleci"
"60836247","1","2020-03-24 17:28:41","0","42","1","6","","","","""Start VM Azure"" stage is pending for Node to be available","jenkins"
"60837600","1","2020-03-24 19:01:00","1","55","2","0","","","60846804","Can a role be created with limits on which branches can be managed?","azure-devops"
"60837737","1","2020-03-24 19:11:06","0","21","0","3","","","","Cannot clone from Azure DevOps or from VS-2017","azure-devops"
"60838186","1","2020-03-24 19:42:31","1","755","1","0","","","60842416","See in AZ DevOps which branches have been merged already and which ones not","azure-devops"
"60839086","1","2020-03-24 20:49:00","1","1101","1","0","","","","Jenkinsfile - timed (cron) trigger only if changes detected","jenkins"
"60839128","1","2020-03-24 20:52:01","2","2051","1","0","","","60843531","Jenkinsfile stage when branch regex not working","jenkins"
